Date,Year,Quarter,Month,MonthName,DayOfWeek,IsWeekend,Shift,ShiftStart,ShiftEnd,SeasonalIndex
2025-08-26,2025,Q3,8,August,Tuesday,No,Night,22:00,06:00,1.623
2025-08-27,2025,Q3,8,August,Wednesday,No,Morning,06:00,14:00,1.623
2025-08-27,2025,Q3,8,August,Wednesday,No,Afternoon,14:00,22:00,1.623
2025-08-27,2025,Q3,8,August,Wednesday,No,Night,22:00,06:00,1.623
2025-08-28,2025,Q3,8,August,Thursday,No,Morning,06:00,14:00,1.623
2025-08-28,2025,Q3,8,August,Thursday,No,Afternoon,14:00,22:00,1.623
2025-08-28,2025,Q3,8,August,Thursday,No,Night,22:00,06:00,1.623
2025-08-29,2025,Q3,8,August,Friday,No,Morning,06:00,14:00,1.624
2025-08-29,2025,Q3,8,August,Friday,No,Afternoon,14:00,22:00,1.624
2025-08-29,2025,Q3,8,August,Friday,No,Night,22:00,06:00,1.624
2025-08-30,2025,Q3,8,August,Saturday,Yes,Morning,06:00,14:00,1.624
2025-08-30,2025,Q3,8,August,Saturday,Yes,Afternoon,14:00,22:00,1.624
2025-08-30,2025,Q3,8,August,Saturday,Yes,Night,22:00,06:00,1.624
2025-08-31,2025,Q3,8,August,Sunday,Yes,Morning,06:00,14:00,0.731
2025-08-31,2025,Q3,8,August,Sunday,Yes,Afternoon,14:00,22:00,0.731
2025-08-31,2025,Q3,8,August,Sunday,Yes,Night,22:00,06:00,0.731
2025-09-01,2025,Q3,9,September,Monday,No,Morning,06:00,14:00,1.736
2025-09-01,2025,Q3,9,September,Monday,No,Afternoon,14:00,22:00,1.736
2025-09-01,2025,Q3,9,September,Monday,No,Night,22:00,06:00,1.736
2025-09-02,2025,Q3,9,September,Tuesday,No,Morning,06:00,14:00,1.736
2025-09-02,2025,Q3,9,September,Tuesday,No,Afternoon,14:00,22:00,1.736
2025-09-02,2025,Q3,9,September,Tuesday,No,Night,22:00,06:00,1.736
2025-09-03,2025,Q3,9,September,Wednesday,No,Morning,06:00,14:00,1.737
2025-09-03,2025,Q3,9,September,Wednesday,No,Afternoon,14:00,22:00,1.737
2025-09-03,2025,Q3,9,September,Wednesday,No,Night,22:00,06:00,1.737
2025-09-04,2025,Q3,9,September,Thursday,No,Morning,06:00,14:00,1.737
2025-09-04,2025,Q3,9,September,Thursday,No,Afternoon,14:00,22:00,1.737
2025-09-04,2025,Q3,9,September,Thursday,No,Night,22:00,06:00,1.737
2025-09-05,2025,Q3,9,September,Friday,No,Morning,06:00,14:00,1.737
2025-09-05,2025,Q3,9,September,Friday,No,Afternoon,14:00,22:00,1.737
2025-09-05,2025,Q3,9,September,Friday,No,Night,22:00,06:00,1.737
2025-09-06,2025,Q3,9,September,Saturday,Yes,Morning,06:00,14:00,1.737
2025-09-06,2025,Q3,9,September,Saturday,Yes,Afternoon,14:00,22:00,1.737
2025-09-06,2025,Q3,9,September,Saturday,Yes,Night,22:00,06:00,1.737
2025-09-07,2025,Q3,9,September,Sunday,Yes,Morning,06:00,14:00,0.782
2025-09-07,2025,Q3,9,September,Sunday,Yes,Afternoon,14:00,22:00,0.782
2025-09-07,2025,Q3,9,September,Sunday,Yes,Night,22:00,06:00,0.782
2025-09-08,2025,Q3,9,September,Monday,No,Morning,06:00,14:00,1.737
2025-09-08,2025,Q3,9,September,Monday,No,Afternoon,14:00,22:00,1.737
2025-09-08,2025,Q3,9,September,Monday,No,Night,22:00,06:00,1.737
2025-09-09,2025,Q3,9,September,Tuesday,No,Morning,06:00,14:00,1.738
2025-09-09,2025,Q3,9,September,Tuesday,No,Afternoon,14:00,22:00,1.738
2025-09-09,2025,Q3,9,September,Tuesday,No,Night,22:00,06:00,1.738
2025-09-10,2025,Q3,9,September,Wednesday,No,Morning,06:00,14:00,1.946
2025-09-10,2025,Q3,9,September,Wednesday,No,Afternoon,14:00,22:00,1.946
2025-09-10,2025,Q3,9,September,Wednesday,No,Night,22:00,06:00,1.946
2025-09-11,2025,Q3,9,September,Thursday,No,Morning,06:00,14:00,1.947
2025-09-11,2025,Q3,9,September,Thursday,No,Afternoon,14:00,22:00,1.947
2025-09-11,2025,Q3,9,September,Thursday,No,Night,22:00,06:00,1.947
2025-09-12,2025,Q3,9,September,Friday,No,Morning,06:00,14:00,1.947
2025-09-12,2025,Q3,9,September,Friday,No,Afternoon,14:00,22:00,1.947
2025-09-12,2025,Q3,9,September,Friday,No,Night,22:00,06:00,1.947
2025-09-13,2025,Q3,9,September,Saturday,Yes,Morning,06:00,14:00,1.947
2025-09-13,2025,Q3,9,September,Saturday,Yes,Afternoon,14:00,22:00,1.947
2025-09-13,2025,Q3,9,September,Saturday,Yes,Night,22:00,06:00,1.947
2025-09-14,2025,Q3,9,September,Sunday,Yes,Morning,06:00,14:00,0.876
2025-09-14,2025,Q3,9,September,Sunday,Yes,Afternoon,14:00,22:00,0.876
2025-09-14,2025,Q3,9,September,Sunday,Yes,Night,22:00,06:00,0.876
2025-09-15,2025,Q3,9,September,Monday,No,Morning,06:00,14:00,1.947
2025-09-15,2025,Q3,9,September,Monday,No,Afternoon,14:00,22:00,1.947
2025-09-15,2025,Q3,9,September,Monday,No,Night,22:00,06:00,1.947
2025-09-16,2025,Q3,9,September,Tuesday,No,Morning,06:00,14:00,1.948
2025-09-16,2025,Q3,9,September,Tuesday,No,Afternoon,14:00,22:00,1.948
2025-09-16,2025,Q3,9,September,Tuesday,No,Night,22:00,06:00,1.948
2025-09-17,2025,Q3,9,September,Wednesday,No,Morning,06:00,14:00,1.948
2025-09-17,2025,Q3,9,September,Wednesday,No,Afternoon,14:00,22:00,1.948
2025-09-17,2025,Q3,9,September,Wednesday,No,Night,22:00,06:00,1.948
2025-09-18,2025,Q3,9,September,Thursday,No,Morning,06:00,14:00,1.948
2025-09-18,2025,Q3,9,September,Thursday,No,Afternoon,14:00,22:00,1.948
2025-09-18,2025,Q3,9,September,Thursday,No,Night,22:00,06:00,1.948
2025-09-19,2025,Q3,9,September,Friday,No,Morning,06:00,14:00,1.948
2025-09-19,2025,Q3,9,September,Friday,No,Afternoon,14:00,22:00,1.948
2025-09-19,2025,Q3,9,September,Friday,No,Night,22:00,06:00,1.948
2025-09-20,2025,Q3,9,September,Saturday,Yes,Morning,06:00,14:00,1.949
2025-09-20,2025,Q3,9,September,Saturday,Yes,Afternoon,14:00,22:00,1.949
2025-09-20,2025,Q3,9,September,Saturday,Yes,Night,22:00,06:00,1.949
2025-09-21,2025,Q3,9,September,Sunday,Yes,Morning,06:00,14:00,0.877
2025-09-21,2025,Q3,9,September,Sunday,Yes,Afternoon,14:00,22:00,0.877
2025-09-21,2025,Q3,9,September,Sunday,Yes,Night,22:00,06:00,0.877
2025-09-22,2025,Q3,9,September,Monday,No,Morning,06:00,14:00,1.949
2025-09-22,2025,Q3,9,September,Monday,No,Afternoon,14:00,22:00,1.949
2025-09-22,2025,Q3,9,September,Monday,No,Night,22:00,06:00,1.949
2025-09-23,2025,Q3,9,September,Tuesday,No,Morning,06:00,14:00,1.949
2025-09-23,2025,Q3,9,September,Tuesday,No,Afternoon,14:00,22:00,1.949
2025-09-23,2025,Q3,9,September,Tuesday,No,Night,22:00,06:00,1.949
2025-09-24,2025,Q3,9,September,Wednesday,No,Morning,06:00,14:00,1.949
2025-09-24,2025,Q3,9,September,Wednesday,No,Afternoon,14:00,22:00,1.949
2025-09-24,2025,Q3,9,September,Wednesday,No,Night,22:00,06:00,1.949
2025-09-25,2025,Q3,9,September,Thursday,No,Morning,06:00,14:00,1.95
2025-09-25,2025,Q3,9,September,Thursday,No,Afternoon,14:00,22:00,1.95
2025-09-25,2025,Q3,9,September,Thursday,No,Night,22:00,06:00,1.95
2025-09-26,2025,Q3,9,September,Friday,No,Morning,06:00,14:00,1.95
2025-09-26,2025,Q3,9,September,Friday,No,Afternoon,14:00,22:00,1.95
2025-09-26,2025,Q3,9,September,Friday,No,Night,22:00,06:00,1.95
2025-09-27,2025,Q3,9,September,Saturday,Yes,Morning,06:00,14:00,1.95
2025-09-27,2025,Q3,9,September,Saturday,Yes,Afternoon,14:00,22:00,1.95
2025-09-27,2025,Q3,9,September,Saturday,Yes,Night,22:00,06:00,1.95
2025-09-28,2025,Q3,9,September,Sunday,Yes,Morning,06:00,14:00,0.878
2025-09-28,2025,Q3,9,September,Sunday,Yes,Afternoon,14:00,22:00,0.878
2025-09-28,2025,Q3,9,September,Sunday,Yes,Night,22:00,06:00,0.878
2025-09-29,2025,Q3,9,September,Monday,No,Morning,06:00,14:00,1.95
2025-09-29,2025,Q3,9,September,Monday,No,Afternoon,14:00,22:00,1.95
2025-09-29,2025,Q3,9,September,Monday,No,Night,22:00,06:00,1.95
2025-09-30,2025,Q3,9,September,Tuesday,No,Morning,06:00,14:00,1.951
2025-09-30,2025,Q3,9,September,Tuesday,No,Afternoon,14:00,22:00,1.951
2025-09-30,2025,Q3,9,September,Tuesday,No,Night,22:00,06:00,1.951
2025-10-01,2025,Q4,10,October,Wednesday,No,Morning,06:00,14:00,1.762
2025-10-01,2025,Q4,10,October,Wednesday,No,Afternoon,14:00,22:00,1.762
2025-10-01,2025,Q4,10,October,Wednesday,No,Night,22:00,06:00,1.762
2025-10-02,2025,Q4,10,October,Thursday,No,Morning,06:00,14:00,1.762
2025-10-02,2025,Q4,10,October,Thursday,No,Afternoon,14:00,22:00,1.762
2025-10-02,2025,Q4,10,October,Thursday,No,Night,22:00,06:00,1.762
2025-10-03,2025,Q4,10,October,Friday,No,Morning,06:00,14:00,1.762
2025-10-03,2025,Q4,10,October,Friday,No,Afternoon,14:00,22:00,1.762
2025-10-03,2025,Q4,10,October,Friday,No,Night,22:00,06:00,1.762
2025-10-04,2025,Q4,10,October,Saturday,Yes,Morning,06:00,14:00,1.763
2025-10-04,2025,Q4,10,October,Saturday,Yes,Afternoon,14:00,22:00,1.763
2025-10-04,2025,Q4,10,October,Saturday,Yes,Night,22:00,06:00,1.763
2025-10-05,2025,Q4,10,October,Sunday,Yes,Morning,06:00,14:00,0.793
2025-10-05,2025,Q4,10,October,Sunday,Yes,Afternoon,14:00,22:00,0.793
2025-10-05,2025,Q4,10,October,Sunday,Yes,Night,22:00,06:00,0.793
2025-10-06,2025,Q4,10,October,Monday,No,Morning,06:00,14:00,1.763
2025-10-06,2025,Q4,10,October,Monday,No,Afternoon,14:00,22:00,1.763
2025-10-06,2025,Q4,10,October,Monday,No,Night,22:00,06:00,1.763
2025-10-07,2025,Q4,10,October,Tuesday,No,Morning,06:00,14:00,1.763
2025-10-07,2025,Q4,10,October,Tuesday,No,Afternoon,14:00,22:00,1.763
2025-10-07,2025,Q4,10,October,Tuesday,No,Night,22:00,06:00,1.763
2025-10-08,2025,Q4,10,October,Wednesday,No,Morning,06:00,14:00,1.763
2025-10-08,2025,Q4,10,October,Wednesday,No,Afternoon,14:00,22:00,1.763
2025-10-08,2025,Q4,10,October,Wednesday,No,Night,22:00,06:00,1.763
2025-10-09,2025,Q4,10,October,Thursday,No,Morning,06:00,14:00,1.764
2025-10-09,2025,Q4,10,October,Thursday,No,Afternoon,14:00,22:00,1.764
2025-10-09,2025,Q4,10,October,Thursday,No,Night,22:00,06:00,1.764
2025-10-10,2025,Q4,10,October,Friday,No,Morning,06:00,14:00,1.764
2025-10-10,2025,Q4,10,October,Friday,No,Afternoon,14:00,22:00,1.764
2025-10-10,2025,Q4,10,October,Friday,No,Night,22:00,06:00,1.764
2025-10-11,2025,Q4,10,October,Saturday,Yes,Morning,06:00,14:00,1.764
2025-10-11,2025,Q4,10,October,Saturday,Yes,Afternoon,14:00,22:00,1.764
2025-10-11,2025,Q4,10,October,Saturday,Yes,Night,22:00,06:00,1.764
2025-10-12,2025,Q4,10,October,Sunday,Yes,Morning,06:00,14:00,0.794
2025-10-12,2025,Q4,10,October,Sunday,Yes,Afternoon,14:00,22:00,0.794
2025-10-12,2025,Q4,10,October,Sunday,Yes,Night,22:00,06:00,0.794
2025-10-13,2025,Q4,10,October,Monday,No,Morning,06:00,14:00,1.764
2025-10-13,2025,Q4,10,October,Monday,No,Afternoon,14:00,22:00,1.764
2025-10-13,2025,Q4,10,October,Monday,No,Night,22:00,06:00,1.764
2025-10-14,2025,Q4,10,October,Tuesday,No,Morning,06:00,14:00,1.765
2025-10-14,2025,Q4,10,October,Tuesday,No,Afternoon,14:00,22:00,1.765
2025-10-14,2025,Q4,10,October,Tuesday,No,Night,22:00,06:00,1.765
2025-10-15,2025,Q4,10,October,Wednesday,No,Morning,06:00,14:00,1.765
2025-10-15,2025,Q4,10,October,Wednesday,No,Afternoon,14:00,22:00,1.765
2025-10-15,2025,Q4,10,October,Wednesday,No,Night,22:00,06:00,1.765
2025-10-16,2025,Q4,10,October,Thursday,No,Morning,06:00,14:00,1.765
2025-10-16,2025,Q4,10,October,Thursday,No,Afternoon,14:00,22:00,1.765
2025-10-16,2025,Q4,10,October,Thursday,No,Night,22:00,06:00,1.765
2025-10-17,2025,Q4,10,October,Friday,No,Morning,06:00,14:00,1.765
2025-10-17,2025,Q4,10,October,Friday,No,Afternoon,14:00,22:00,1.765
2025-10-17,2025,Q4,10,October,Friday,No,Night,22:00,06:00,1.765
2025-10-18,2025,Q4,10,October,Saturday,Yes,Morning,06:00,14:00,1.765
2025-10-18,2025,Q4,10,October,Saturday,Yes,Afternoon,14:00,22:00,1.765
2025-10-18,2025,Q4,10,October,Saturday,Yes,Night,22:00,06:00,1.765
2025-10-19,2025,Q4,10,October,Sunday,Yes,Morning,06:00,14:00,0.795
2025-10-19,2025,Q4,10,October,Sunday,Yes,Afternoon,14:00,22:00,0.795
2025-10-19,2025,Q4,10,October,Sunday,Yes,Night,22:00,06:00,0.795
2025-10-20,2025,Q4,10,October,Monday,No,Morning,06:00,14:00,1.766
2025-10-20,2025,Q4,10,October,Monday,No,Afternoon,14:00,22:00,1.766
2025-10-20,2025,Q4,10,October,Monday,No,Night,22:00,06:00,1.766
2025-10-21,2025,Q4,10,October,Tuesday,No,Morning,06:00,14:00,1.577
2025-10-21,2025,Q4,10,October,Tuesday,No,Afternoon,14:00,22:00,1.577
2025-10-21,2025,Q4,10,October,Tuesday,No,Night,22:00,06:00,1.577
2025-10-22,2025,Q4,10,October,Wednesday,No,Morning,06:00,14:00,1.577
2025-10-22,2025,Q4,10,October,Wednesday,No,Afternoon,14:00,22:00,1.577
2025-10-22,2025,Q4,10,October,Wednesday,No,Night,22:00,06:00,1.577
2025-10-23,2025,Q4,10,October,Thursday,No,Morning,06:00,14:00,1.577
2025-10-23,2025,Q4,10,October,Thursday,No,Afternoon,14:00,22:00,1.577
2025-10-23,2025,Q4,10,October,Thursday,No,Night,22:00,06:00,1.577
2025-10-24,2025,Q4,10,October,Friday,No,Morning,06:00,14:00,1.577
2025-10-24,2025,Q4,10,October,Friday,No,Afternoon,14:00,22:00,1.577
2025-10-24,2025,Q4,10,October,Friday,No,Night,22:00,06:00,1.577
2025-10-25,2025,Q4,10,October,Saturday,Yes,Morning,06:00,14:00,1.577
2025-10-25,2025,Q4,10,October,Saturday,Yes,Afternoon,14:00,22:00,1.577
2025-10-25,2025,Q4,10,October,Saturday,Yes,Night,22:00,06:00,1.577
2025-10-26,2025,Q4,10,October,Sunday,Yes,Morning,06:00,14:00,0.71
2025-10-26,2025,Q4,10,October,Sunday,Yes,Afternoon,14:00,22:00,0.71
2025-10-26,2025,Q4,10,October,Sunday,Yes,Night,22:00,06:00,0.71
2025-10-27,2025,Q4,10,October,Monday,No,Morning,06:00,14:00,1.578
2025-10-27,2025,Q4,10,October,Monday,No,Afternoon,14:00,22:00,1.578
2025-10-27,2025,Q4,10,October,Monday,No,Night,22:00,06:00,1.578
2025-10-28,2025,Q4,10,October,Tuesday,No,Morning,06:00,14:00,1.578
2025-10-28,2025,Q4,10,October,Tuesday,No,Afternoon,14:00,22:00,1.578
2025-10-28,2025,Q4,10,October,Tuesday,No,Night,22:00,06:00,1.578
2025-10-29,2025,Q4,10,October,Wednesday,No,Morning,06:00,14:00,1.578
2025-10-29,2025,Q4,10,October,Wednesday,No,Afternoon,14:00,22:00,1.578
2025-10-29,2025,Q4,10,October,Wednesday,No,Night,22:00,06:00,1.578
2025-10-30,2025,Q4,10,October,Thursday,No,Morning,06:00,14:00,1.578
2025-10-30,2025,Q4,10,October,Thursday,No,Afternoon,14:00,22:00,1.578
2025-10-30,2025,Q4,10,October,Thursday,No,Night,22:00,06:00,1.578
2025-10-31,2025,Q4,10,October,Friday,No,Morning,06:00,14:00,1.578
2025-10-31,2025,Q4,10,October,Friday,No,Afternoon,14:00,22:00,1.578
2025-10-31,2025,Q4,10,October,Friday,No,Night,22:00,06:00,1.578
2025-11-01,2025,Q4,11,November,Saturday,Yes,Morning,06:00,14:00,1.24
2025-11-01,2025,Q4,11,November,Saturday,Yes,Afternoon,14:00,22:00,1.24
2025-11-01,2025,Q4,11,November,Saturday,Yes,Night,22:00,06:00,1.24
2025-11-02,2025,Q4,11,November,Sunday,Yes,Morning,06:00,14:00,0.558
2025-11-02,2025,Q4,11,November,Sunday,Yes,Afternoon,14:00,22:00,0.558
2025-11-02,2025,Q4,11,November,Sunday,Yes,Night,22:00,06:00,0.558
2025-11-03,2025,Q4,11,November,Monday,No,Morning,06:00,14:00,1.241
2025-11-03,2025,Q4,11,November,Monday,No,Afternoon,14:00,22:00,1.241
2025-11-03,2025,Q4,11,November,Monday,No,Night,22:00,06:00,1.241
2025-11-04,2025,Q4,11,November,Tuesday,No,Morning,06:00,14:00,1.241
2025-11-04,2025,Q4,11,November,Tuesday,No,Afternoon,14:00,22:00,1.241
2025-11-04,2025,Q4,11,November,Tuesday,No,Night,22:00,06:00,1.241
2025-11-05,2025,Q4,11,November,Wednesday,No,Morning,06:00,14:00,1.241
2025-11-05,2025,Q4,11,November,Wednesday,No,Afternoon,14:00,22:00,1.241
2025-11-05,2025,Q4,11,November,Wednesday,No,Night,22:00,06:00,1.241
2025-11-06,2025,Q4,11,November,Thursday,No,Morning,06:00,14:00,1.241
2025-11-06,2025,Q4,11,November,Thursday,No,Afternoon,14:00,22:00,1.241
2025-11-06,2025,Q4,11,November,Thursday,No,Night,22:00,06:00,1.241
2025-11-07,2025,Q4,11,November,Friday,No,Morning,06:00,14:00,1.241
2025-11-07,2025,Q4,11,November,Friday,No,Afternoon,14:00,22:00,1.241
2025-11-07,2025,Q4,11,November,Friday,No,Night,22:00,06:00,1.241
2025-11-08,2025,Q4,11,November,Saturday,Yes,Morning,06:00,14:00,1.241
2025-11-08,2025,Q4,11,November,Saturday,Yes,Afternoon,14:00,22:00,1.241
2025-11-08,2025,Q4,11,November,Saturday,Yes,Night,22:00,06:00,1.241
2025-11-09,2025,Q4,11,November,Sunday,Yes,Morning,06:00,14:00,0.559
2025-11-09,2025,Q4,11,November,Sunday,Yes,Afternoon,14:00,22:00,0.559
2025-11-09,2025,Q4,11,November,Sunday,Yes,Night,22:00,06:00,0.559
2025-11-10,2025,Q4,11,November,Monday,No,Morning,06:00,14:00,1.242
2025-11-10,2025,Q4,11,November,Monday,No,Afternoon,14:00,22:00,1.242
2025-11-10,2025,Q4,11,November,Monday,No,Night,22:00,06:00,1.242
2025-11-11,2025,Q4,11,November,Tuesday,No,Morning,06:00,14:00,1.242
2025-11-11,2025,Q4,11,November,Tuesday,No,Afternoon,14:00,22:00,1.242
2025-11-11,2025,Q4,11,November,Tuesday,No,Night,22:00,06:00,1.242
2025-11-12,2025,Q4,11,November,Wednesday,No,Morning,06:00,14:00,1.242
2025-11-12,2025,Q4,11,November,Wednesday,No,Afternoon,14:00,22:00,1.242
2025-11-12,2025,Q4,11,November,Wednesday,No,Night,22:00,06:00,1.242
2025-11-13,2025,Q4,11,November,Thursday,No,Morning,06:00,14:00,1.242
2025-11-13,2025,Q4,11,November,Thursday,No,Afternoon,14:00,22:00,1.242
2025-11-13,2025,Q4,11,November,Thursday,No,Night,22:00,06:00,1.242
2025-11-14,2025,Q4,11,November,Friday,No,Morning,06:00,14:00,1.242
2025-11-14,2025,Q4,11,November,Friday,No,Afternoon,14:00,22:00,1.242
2025-11-14,2025,Q4,11,November,Friday,No,Night,22:00,06:00,1.242
2025-11-15,2025,Q4,11,November,Saturday,Yes,Morning,06:00,14:00,1.242
2025-11-15,2025,Q4,11,November,Saturday,Yes,Afternoon,14:00,22:00,1.242
2025-11-15,2025,Q4,11,November,Saturday,Yes,Night,22:00,06:00,1.242
2025-11-16,2025,Q4,11,November,Sunday,Yes,Morning,06:00,14:00,0.559
2025-11-16,2025,Q4,11,November,Sunday,Yes,Afternoon,14:00,22:00,0.559
2025-11-16,2025,Q4,11,November,Sunday,Yes,Night,22:00,06:00,0.559
2025-11-17,2025,Q4,11,November,Monday,No,Morning,06:00,14:00,1.243
2025-11-17,2025,Q4,11,November,Monday,No,Afternoon,14:00,22:00,1.243
2025-11-17,2025,Q4,11,November,Monday,No,Night,22:00,06:00,1.243
2025-11-18,2025,Q4,11,November,Tuesday,No,Morning,06:00,14:00,1.243
2025-11-18,2025,Q4,11,November,Tuesday,No,Afternoon,14:00,22:00,1.243
2025-11-18,2025,Q4,11,November,Tuesday,No,Night,22:00,06:00,1.243
2025-11-19,2025,Q4,11,November,Wednesday,No,Morning,06:00,14:00,1.243
2025-11-19,2025,Q4,11,November,Wednesday,No,Afternoon,14:00,22:00,1.243
2025-11-19,2025,Q4,11,November,Wednesday,No,Night,22:00,06:00,1.243
2025-11-20,2025,Q4,11,November,Thursday,No,Morning,06:00,14:00,1.243
2025-11-20,2025,Q4,11,November,Thursday,No,Afternoon,14:00,22:00,1.243
2025-11-20,2025,Q4,11,November,Thursday,No,Night,22:00,06:00,1.243
2025-11-21,2025,Q4,11,November,Friday,No,Morning,06:00,14:00,1.243
2025-11-21,2025,Q4,11,November,Friday,No,Afternoon,14:00,22:00,1.243
2025-11-21,2025,Q4,11,November,Friday,No,Night,22:00,06:00,1.243
2025-11-22,2025,Q4,11,November,Saturday,Yes,Morning,06:00,14:00,1.243
2025-11-22,2025,Q4,11,November,Saturday,Yes,Afternoon,14:00,22:00,1.243
2025-11-22,2025,Q4,11,November,Saturday,Yes,Night,22:00,06:00,1.243
2025-11-23,2025,Q4,11,November,Sunday,Yes,Morning,06:00,14:00,0.56
2025-11-23,2025,Q4,11,November,Sunday,Yes,Afternoon,14:00,22:00,0.56
2025-11-23,2025,Q4,11,November,Sunday,Yes,Night,22:00,06:00,0.56
2025-11-24,2025,Q4,11,November,Monday,No,Morning,06:00,14:00,1.243
2025-11-24,2025,Q4,11,November,Monday,No,Afternoon,14:00,22:00,1.243
2025-11-24,2025,Q4,11,November,Monday,No,Night,22:00,06:00,1.243
2025-11-25,2025,Q4,11,November,Tuesday,No,Morning,06:00,14:00,1.244
2025-11-25,2025,Q4,11,November,Tuesday,No,Afternoon,14:00,22:00,1.244
2025-11-25,2025,Q4,11,November,Tuesday,No,Night,22:00,06:00,1.244
2025-11-26,2025,Q4,11,November,Wednesday,No,Morning,06:00,14:00,1.244
2025-11-26,2025,Q4,11,November,Wednesday,No,Afternoon,14:00,22:00,1.244
2025-11-26,2025,Q4,11,November,Wednesday,No,Night,22:00,06:00,1.244
2025-11-27,2025,Q4,11,November,Thursday,No,Morning,06:00,14:00,1.244
2025-11-27,2025,Q4,11,November,Thursday,No,Afternoon,14:00,22:00,1.244
2025-11-27,2025,Q4,11,November,Thursday,No,Night,22:00,06:00,1.244
2025-11-28,2025,Q4,11,November,Friday,No,Morning,06:00,14:00,1.244
2025-11-28,2025,Q4,11,November,Friday,No,Afternoon,14:00,22:00,1.244
2025-11-28,2025,Q4,11,November,Friday,No,Night,22:00,06:00,1.244
2025-11-29,2025,Q4,11,November,Saturday,Yes,Morning,06:00,14:00,1.244
2025-11-29,2025,Q4,11,November,Saturday,Yes,Afternoon,14:00,22:00,1.244
2025-11-29,2025,Q4,11,November,Saturday,Yes,Night,22:00,06:00,1.244
2025-11-30,2025,Q4,11,November,Sunday,Yes,Morning,06:00,14:00,0.56
2025-11-30,2025,Q4,11,November,Sunday,Yes,Afternoon,14:00,22:00,0.56
2025-11-30,2025,Q4,11,November,Sunday,Yes,Night,22:00,06:00,0.56
2025-12-01,2025,Q4,12,December,Monday,No,Morning,06:00,14:00,1.131
2025-12-01,2025,Q4,12,December,Monday,No,Afternoon,14:00,22:00,1.131
2025-12-01,2025,Q4,12,December,Monday,No,Night,22:00,06:00,1.131
2025-12-02,2025,Q4,12,December,Tuesday,No,Morning,06:00,14:00,1.131
2025-12-02,2025,Q4,12,December,Tuesday,No,Afternoon,14:00,22:00,1.131
2025-12-02,2025,Q4,12,December,Tuesday,No,Night,22:00,06:00,1.131
2025-12-03,2025,Q4,12,December,Wednesday,No,Morning,06:00,14:00,1.132
2025-12-03,2025,Q4,12,December,Wednesday,No,Afternoon,14:00,22:00,1.132
2025-12-03,2025,Q4,12,December,Wednesday,No,Night,22:00,06:00,1.132
2025-12-04,2025,Q4,12,December,Thursday,No,Morning,06:00,14:00,1.132
2025-12-04,2025,Q4,12,December,Thursday,No,Afternoon,14:00,22:00,1.132
2025-12-04,2025,Q4,12,December,Thursday,No,Night,22:00,06:00,1.132
2025-12-05,2025,Q4,12,December,Friday,No,Morning,06:00,14:00,1.132
2025-12-05,2025,Q4,12,December,Friday,No,Afternoon,14:00,22:00,1.132
2025-12-05,2025,Q4,12,December,Friday,No,Night,22:00,06:00,1.132
2025-12-06,2025,Q4,12,December,Saturday,Yes,Morning,06:00,14:00,1.132
2025-12-06,2025,Q4,12,December,Saturday,Yes,Afternoon,14:00,22:00,1.132
2025-12-06,2025,Q4,12,December,Saturday,Yes,Night,22:00,06:00,1.132
2025-12-07,2025,Q4,12,December,Sunday,Yes,Morning,06:00,14:00,0.509
2025-12-07,2025,Q4,12,December,Sunday,Yes,Afternoon,14:00,22:00,0.509
2025-12-07,2025,Q4,12,December,Sunday,Yes,Night,22:00,06:00,0.509
2025-12-08,2025,Q4,12,December,Monday,No,Morning,06:00,14:00,1.132
2025-12-08,2025,Q4,12,December,Monday,No,Afternoon,14:00,22:00,1.132
2025-12-08,2025,Q4,12,December,Monday,No,Night,22:00,06:00,1.132
2025-12-09,2025,Q4,12,December,Tuesday,No,Morning,06:00,14:00,1.132
2025-12-09,2025,Q4,12,December,Tuesday,No,Afternoon,14:00,22:00,1.132
2025-12-09,2025,Q4,12,December,Tuesday,No,Night,22:00,06:00,1.132
2025-12-10,2025,Q4,12,December,Wednesday,No,Morning,06:00,14:00,1.132
2025-12-10,2025,Q4,12,December,Wednesday,No,Afternoon,14:00,22:00,1.132
2025-12-10,2025,Q4,12,December,Wednesday,No,Night,22:00,06:00,1.132
2025-12-11,2025,Q4,12,December,Thursday,No,Morning,06:00,14:00,1.133
2025-12-11,2025,Q4,12,December,Thursday,No,Afternoon,14:00,22:00,1.133
2025-12-11,2025,Q4,12,December,Thursday,No,Night,22:00,06:00,1.133
2025-12-12,2025,Q4,12,December,Friday,No,Morning,06:00,14:00,1.133
2025-12-12,2025,Q4,12,December,Friday,No,Afternoon,14:00,22:00,1.133
2025-12-12,2025,Q4,12,December,Friday,No,Night,22:00,06:00,1.133
2025-12-13,2025,Q4,12,December,Saturday,Yes,Morning,06:00,14:00,1.133
2025-12-13,2025,Q4,12,December,Saturday,Yes,Afternoon,14:00,22:00,1.133
2025-12-13,2025,Q4,12,December,Saturday,Yes,Night,22:00,06:00,1.133
2025-12-14,2025,Q4,12,December,Sunday,Yes,Morning,06:00,14:00,0.51
2025-12-14,2025,Q4,12,December,Sunday,Yes,Afternoon,14:00,22:00,0.51
2025-12-14,2025,Q4,12,December,Sunday,Yes,Night,22:00,06:00,0.51
2025-12-15,2025,Q4,12,December,Monday,No,Morning,06:00,14:00,1.133
